-0.061494,-1.5854,1.3414,2.2932,-2.0192,1.4781,-0.95286,1.6535,1.6765,-3.6369,0.61602,1.9622,-1.0679,-1.8689,2.6174,-2.9265,0.30111,-0.52554,-0.5086,2.9424,-3.3167,3.0237,-1.0854,1.697,1.1901,-3.128,0.94695,1.3253,-3.3645
0.24714,1.0691,-2.9809,1.3856,-1.2175,3.9882,-1.9561,-1.0375,0.98682,-1.9847,0.15543,0.36752,-0.23321,0.035083,3.762,-2.4696,-1.0667,0.7078,-1.6439,1.3813,-1.1276,3.5409,-1.7503,0.41679,0.39294,1.4369,-0.89324,-3.0188,0.31969
0.43301,-0.75834,-0.93476,3.5035,-3.2941,0.90923,0.8102,-1.5907,1.651,-1.2743,1.1944,0.11856,-0.68213,-0.41787,1.5764,0.33792,-0.90309,-0.41322,0.74369,0.98023,-4.4367,6.4293,-3.1802,-2.1681,2.7307,-0.10549,-1.4201,1.4935,-1.677
1.9102,0.18072,-4.4864,2.0134,-0.69097,2.2525,-1.7258,1.1573,3.8598,-5.0221,1.1455,-0.80644,0.10972,1.0016,1.0971,-1.5556,-1.1763,0.066909,-0.051392,1.4896,-1.9079,2.7583,-1.5926,-0.19891,3.2671,-4.5298,2.3056,0.83649,-1.7521
-0.071582,0.022645,-3.0798,3.9076,-2.9546,4.812,-3.0388,2.3852,2.6205,-4.5436,-0.72097,1.3509,0.75065,-3.4633,3.3987,-2.2193,-0.51441,1.6373,1.1851,0.64671,-6.3928,6.145,-2.3611,2.3932,1.6766,-2.5124,-2.5086,0.33458,0.55829
-0.98348,3.1435,-1.4986,1.2471,-3.6319,4.035,-3.2809,0.61153,5.6541,-3.3355,-3.1804,4.2886,-2.2788,-1.8597,3.2037,-0.12676,-2.0374,-0.19807,0.54682,2.9833,-5.7694,6.3596,0.42436,-2.4218,1.4554,-1.348,-0.69509,1.3327,-1.9556
0.90736,-1.1448,-2.1392,2.8547,-0.36183,0.52614,-2.4314,1.2445,0.96867,-2.1324,2.6713,-0.14378,0.76099,-2.9096,1.89,-2.2109,0.058655,0.23858,1.0303,1.8186,-3.0879,1.6147,0.40064,-0.12606,-0.089707,-0.70085,-0.78441,1.0621,-0.44537
-1.1324,0.91771,0.066187,0.65485,0.51604,-0.074959,-2.3283,1.323,0.93017,-2.9831,1.0905,2.2993,0.24973,-3.0899,3.1827,-0.97772,-1.2925,0.3161,-2.0022,3.2999,-4.0831,2.9531,0.69899,-1.5204,4.0605,-2.7102,-0.78425,0.77916,-0.93389
-1.1028,-0.86873,1.9546,1.658,-3.7631,3.399,-1.7816,0.13728,1.8029,-3.0577,1.7878,0.43817,0.50165,-1.9989,1.3417,-0.47855,-1.2454,0.70685,0.63646,-0.15612,-1.9993,1.0983,-1.2712,0.45031,2.4942,-0.51599,-0.61356,0.40349,-0.88424
-0.49357,-0.74754,0.72455,2.7015,-2.6474,1.8476,-1.3407,0.75222,1.8903,-3.5325,2.6027,-0.59229,1.4537,-3.2381,2.9952,-0.85202,-1.9093,0.70313,-0.5224,3.4197,-3.8241,4.415,-1.8874,-0.20793,0.41781,0.045686,-3.0386,3.7496,-2.4956
-1.3766,0.63633,0.010151,2.4592,-2.8445,1.062,-0.26475,1.7261,-0.83487,-1.1439,1.5286,0.73949,0.17385,-2.8721,4.0507,-1.822,-3.6757,1.2939,1.3505,1.4896,-3.6422,3.1716,-1.5402,1.4719,0.33092,-0.76893,-2.8571,2.0721,-0.29775
-0.48883,0.83074,-2.9168,4.8745,-3.3822,1.6444,-1.0408,0.74498,-0.00070429,-1.2601,1.8784,0.87074,-1.4512,-2.6381,4.0995,-1.3575,-1.1778,1.2223,0.2323,0.13501,-2.3298,2.9184,-2.3427,-0.163,2.2673,-0.20605,-0.24103,-0.5323,-1.6333
0.94026,-3.0049,0.99076,2.415,-3.5855,3.7196,-2.1439,0.25645,2.5903,-2.7353,0.47894,1.2051,1.4022,-4.823,4.4937,-1.1387,-2.503,0.71212,-0.265,4.0469,-8.2532,7.1574,-1.5802,-1.0696,2.954,-2.245,-0.78528,1.1111,-1.3234
-0.026117,0.53961,-2.722,5.7289,-4.0917,0.46766,-0.37822,0.15918,1.2932,-0.63687,1.0732,0.090897,-0.5096,-4.3966,4.9162,-1.8953,-0.0050689,0.16759,0.91132,1.6804,-2.9797,2.6729,-0.10812,-1.5989,1.0226,0.48349,-0.47987,0.38181,-1.0743
