4.1087,-5.2415,2.5658,-0.79157,-0.90495,0.59964,0.013253,-1.5547,1.477
4.457,-3.6481,1.2173,-2.5008,2.0277,-0.94718,0.514,0.57485,-0.53352
2.3953,-1.1354,0.66078,-1.9279,0.44113,0.47813,-0.20681,-1.4576,1.6479
3.176,-2.608,-0.72294,-0.73019,1.1915,0.47467,-0.73985,-1.9141,1.6352
2.5588,-2.225,-0.53342,0.34668,2.4992,0.37685,-4.386,-0.15854,2.0095
1.6855,-0.31684,-1.9649,-0.67886,1.9956,-0.34088,0.02158,-1.9489,1.9036
3.9184,-3.0618,0.27895,0.49452,-1.8436,1.4639,-0.32707,-1.9175,0.96257
3.1965,-2.0773,0.05211,-0.3175,1.2229,-4.4682,1.8244,-0.4716,1.1744
3.2093,-3.2082,-0.23094,0.64907,0.063631,-1.2191,2.1866,-3.4507,1.8829
1.2638,-0.94181,-0.23018,-0.4539,0.39667,-2.9076,1.905,1.0726,-0.46152
2.4071,-2.5488,0.62687,-1.7645,1.8409,-2.9755,2.3937,-1.988,2.4276
2.299,-2.0062,-0.074414,-3.1217,2.5482,0.21697,-1.837,0.10843,1.8086
1.6409,-1.8913,1.1871,-1.9355,2.7562,-3.1652,-0.87266,0.86346,1.2805
2.8181,-1.9733,-0.12147,0.84156,-1.2501,-1.0506,-0.99456,1.6152,0.16772
1.8294,-4.0755,1.2845,-0.79054,0.94901,-0.37056,0.45312,0.26987,0.021314
1.9392,-2.8617,-0.049436,-0.89204,0.77619,-0.043984,1.5621,-3.0574,2.2793
2.1898,-2.2536,3.3655,-0.46933,-0.42905,-3.3891,-1.0189,3.1268,-0.21021
2.8795,-0.85683,-1.8691,-1.1341,2.8764,0.29335,-1.9291,-2.9151,4.0007
1.5426,-0.65667,0.83492,-2.3048,-1.0608,4.2262,-2.286,0.48554,-0.43214
3.3857,-2.7379,1.5366,-0.66493,-0.68386,-2.1985,1.1443,-1.3659,1.5731
1.8188,-1.2277,1.252,-0.36263,-0.10835,-3.553,0.67055,-0.52455,1.8512
2.3646,-2.5013,2.0998,-2.1758,1.2484,-1.8466,-0.61092,1.5617,0.20805
2.4972,-1.7128,-0.033417,-0.45016,0.56978,-0.32534,-1.0638,1.0421,0.06192
0.33368,-1.1112,0.80338,-0.67407,-0.70416,-1.9683,1.6494,-1.4016,1.7946
3.4975,-0.90937,0.40241,-4.3294,3.7745,-1.7216,1.5158,-1.6756,0.28376
2.8704,-0.65394,-1.5321,-3.503,3.1526,1.8284,-0.59855,-3.5527,2.9877
1.8264,-1.1205,-0.12073,-2.8593,2.5514,-1.2301,3.0645,-2.8204,1.1168
2.8705,-2.5785,2.108,-4.1892,1.2496,-0.0056554,0.90633,0.039239,-0.68508
0.84628,-0.95679,2.7558,-4.685,2.1989,-1.6233,1.1322,-0.84437,0.56597
1.3009,-0.94165,1.7291,-3.179,-0.081139,0.90608,0.37061,-3.3114,2.9705
1.5987,-2.4267,1.1544,-0.32326,-0.34556,-3.1109,2.9041,-2.5772,2.5708
2.2992,-1.4361,1.1027,-0.95506,-0.59894,0.25855,-3.1479,2.8131,0.49738
2.6794,-1.7804,-1.8392,-0.18782,-0.46515,1.3141,0.97357,-1.4836,1.1503
3.0933,-3.0069,0.83003,-2.0691,0.58549,-1.1449,2.3329,-1.3604,0.78076
1.8484,-1.2863,0.65553,-1.6206,2.6903,-2.9808,-0.75169,-0.18343,1.938
1.5373,-1.6575,1.1107,-3.6768,3.0575,-3.3107,3.1831,-3.0699,2.8109
-0.82427,-1.2861,3.6608,-2.2577,2.6853,-4.9048,1.5352,-0.15636,1.1829
1.8524,-1.7515,0.35727,-2.6467,2.6997,-1.8829,-0.20578,0.011763,1.4176
1.6828,-1.5234,2.4276,-4.0149,-0.33708,-3.0113,3.7122,-0.81648,1.7257
1.3736,-0.75285,1.5663,-2.9275,1.1618,-4.7042,2.4134,0.76295,0.79367
-0.94541,0.58679,0.45039,-0.060826,-0.41407,-2.6434,1.062,0.42078,-0.033822
0.46752,-1.9957,2.3473,-2.9139,-0.43345,0.49627,-0.50399,1.4911,-0.26061
3.2249,-1.653,-2.3715,-0.70345,-0.41077,3.9748,-2.9224,-1.7121,2.111
1.744,-4.4714,1.2713,0.96204,0.39932,-1.8748,0.58521,-0.12879,0.51349
2.1145,-1.7161,-0.74431,-2.0214,2.5178,-3.3464,3.2218,-1.8146,2.2645
2.6393,-1.7143,-0.56981,-0.15441,1.3544,-2.0349,-1.0813,-0.81202,2.5613
2.3856,-1.0878,0.1026,-1.483,1.2148,-1.5918,0.37915,-1.2049,1.4448
0.60267,-0.39111,0.57891,-1.5234,1.4735,-2.2834,2.4375,-3.3713,2.3577
3.44,-4.5974,0.73065,1.2664,0.20918,-2.7112,3.1038,-1.5243,0.063144
0.44348,0.98252,-0.73328,-1.6272,1.9854,0.33426,-1.0769,-2.5202,2.769
-0.4486,-0.79244,-0.20054,-0.077786,3.1145,-2.768,-0.1292,-1.8346,2.2057
2.5043,-3.1665,1.3983,-1.2648,0.10438,-1.5235,1.5837,0.68813,-0.3899
2.1071,-2.6875,1.9149,-0.15751,-1.143,-1.4443,1.882,-0.15237,-0.28607
2.8999,-1.6913,-0.10334,-1.0083,-0.29227,1.9158,-2.2744,1.5821,-0.59004
0.67387,-1.0314,0.026149,1.9339,-1.6961,-1.7511,0.18141,-1.6339,2.2424
1.0444,-1.482,-0.09211,1.1556,-0.055432,0.44702,-1.4382,-2.5565,2.2372
-0.55073,-1.7177,0.94346,-1.656,0.91453,0.33257,0.48955,-2.1056,1.4984
1.1749,-0.73596,-0.28599,-1.1483,1.465,-2.0109,1.2508,-2.4801,2.0781
-0.97008,1.0672,0.52479,-4.3446,3.5429,-3.0733,2.1593,-2.3702,2.2223
2.0585,-3.2963,0.68551,0.76676,-1.5524,1.4096,0.53054,-1.8962,0.78443
3.9821,-4.0906,1.2834,-2.0073,1.5472,0.40021,-1.448,-2.6529,3.2118
1.8447,-3.0394,1.3234,-1.822,2.3288,0.069221,-1.7157,-0.37297,1.4707
1.4869,-2.1251,0.99558,-2.7048,2.234,-2.6344,3.2413,-2.8138,1.3907
0.080541,2.1855,-3.6287,-0.66564,3.2092,-4.6226,1.2958,1.0138,0.69823
1.8001,-0.44184,-0.68642,-1.4903,1.5097,-1.9607,1.5351,-3.2885,3.4146
0.71691,0.3644,-0.85539,-0.32868,1.5694,-2.4757,2.6445,-4.0095,2.7177
2.4689,-2.2597,-0.43395,-0.71519,1.2542,1.2348,-2.7136,0.058779,0.51946
1.2585,-2.5994,2.5344,-2.7152,-0.99859,2.7364,-1.8548,-0.60988,1.4805
1.9524,0.59232,-1.9715,-1.3545,1.9407,-0.93755,0.3633,-0.21893,0.95567
4.5319,-4.3023,0.60605,-1.4795,-0.3277,1.3692,0.010992,-0.15221,-0.091133
1.3972,-1.2919,0.18886,-0.90681,-0.7876,2.447,-1.5304,-1.5478,2.502
2.2482,-1.2951,-0.17174,-1.4262,2.7237,-2.7722,-1.2225,1.4116,0.76796
2.2952,-1.0766,1.1258,-3.8039,2.6799,-2.3387,1.4674,-1.5907,2.1174
1.1016,-0.10634,0.82027,-2.3687,1.354,0.66838,-1.7884,0.043228,0.45907
3.363,-3.2168,1.2144,1.0681,-1.8859,-1.6841,-0.34915,0.30224,1.0095
-0.97971,1.2597,-0.80022,-0.30297,1.565,-1.4944,0.10198,-2.3805,2.9934
0.77616,-0.90027,-0.75333,0.4777,1.0271,-1.2987,0.18601,-0.34182,1.2312
3.3311,-3.0541,1.4561,-3.2755,2.056,-2.0589,0.54944,0.031425,0.84232
4.1681,-3.1157,-0.97629,0.90631,-0.83334,-0.12227,0.20452,-2.6422,2.472
1.645,-2.6404,1.5231,-0.38079,0.60324,0.61031,-3.5551,-0.29983,1.6695
1.7061,-0.46387,-2.5109,-0.53204,1.1744,-0.9609,1.2065,-2.5543,3.0049
4.6695,-2.3913,1.5459,-3.5682,2.2642,-1.9807,-1.2449,1.4193,0.04487
3.2807,-3.4011,0.75346,0.4962,0.52929,-2.2594,-0.37886,0.35068,0.70432
1.9316,-2.6374,0.10769,0.55469,-0.14813,-1.0783,-1.1495,-0.33947,2.5543
3.1062,-2.3358,-0.75135,-0.23742,0.36632,-1.1584,0.036933,-1.781,2.3053
0.66887,-1.8721,2.2614,-2.4463,1.2763,-1.9586,-0.086054,0.065588,1.6107
2.657,-3.56,2.1912,-2.4295,2.0249,-2.0496,-1.0812,0.73949,1.6346
2.0349,-2.7069,1.3829,-2.6011,0.95518,1.3147,-0.050327,-2.6604,1.8249
4.8441,-0.23577,-3.0513,1.1283,-1.4499,3.2745,-3.3535,-1.6517,1.5091
1.4128,-1.004,-0.7479,-0.57579,-1.8347,2.1599,-0.17521,-1.7078,1.1421
2.9571,-2.9523,0.87139,-3.4199,2.1388,2.0636,-1.0533,-0.65455,0.036359
2.8226,-3.0739,0.20391,0.13975,0.43933,-3.96,2.3068,-2.0562,3.1622
-0.051395,0.76602,-1.9628,0.35132,0.67549,-0.54587,0.050438,-1.2844,1.2682
2.7819,-0.75782,-1.5449,-1.4261,0.12938,2.3667,-2.1424,-1.7449,2.4201
2.497,-2.1511,-0.38246,1.0738,0.10968,-3.8851,1.7029,-0.65869,1.6746
-0.027981,-1.0034,0.5515,-1.948,0.77784,0.27365,0.17467,-2.4797,3.1282
1.6556,0.32173,-3.3559,0.78293,-0.57739,2.3163,-0.05857,-4.7447,3.4716
-1.2727,1.9775,-0.88125,-0.59488,-0.89244,-2.2737,2.6336,-1.9588,1.3349
0.41831,0.23964,-0.73783,-0.67132,1.3604,0.13231,-2.4196,3.3431,-1.9213
2.8139,-2.2738,-2.3146,2.5233,-1.6405,2.85,-2.0165,-3.1974,3.0689
2.3137,-2.6228,0.33459,-0.26196,1.8048,-3.0951,2.6283,-1.6305,0.53777
1.074,-0.014819,0.76011,-1.2127,0.48126,-2.4667,0.78542,-0.83917,1.1543
2.5649,-2.6254,2.4852,-1.8098,1.7233,-2.4448,0.17505,0.55232,0.25709
0.88968,-1.0517,1.1539,-1.9603,0.42554,1.1729,-1.2618,-1.3817,1.2985
1.638,-0.44418,-1.1137,-2.3129,2.4532,0.52679,-1.6729,-0.88879,1.7835
3.2711,-1.4196,-0.18448,-0.88673,1.6423,-1.3271,-0.33761,-0.2579,0.31208
2.4651,-1.705,1.0293,-0.28021,0.76882,-4.2881,-0.068045,0.2996,1.6953
1.5918,-2.1724,2.6445,-1.2211,-0.67569,-0.70853,-0.038441,-0.1205,1.0757
2.8,-3.0052,1.4854,-0.26152,-0.070334,0.49425,-1.8401,-0.67145,1.1729
2.2209,-0.20629,-1.6952,-0.68087,1.6027,0.74575,-2.0557,-2.4189,3.0133
2.6673,-3.4802,1.9215,0.11466,-2.0663,-1.447,1.0492,-0.64355,1.5884
2.5442,-2.7553,0.52718,0.86211,-2.2566,0.79147,0.28549,-1.27,1.2058
2.6375,-1.7747,0.011063,0.25717,-1.5424,1.7967,-2.6404,-0.042745,0.80213
1.9043,-2.6919,-0.85667,0.14205,1.5062,-3.6334,4.5005,-2.3162,0.67934
1.0352,-0.12006,-0.79062,-1.0318,0.96213,-0.77838,0.51584,-0.031471,0.25246
1.4472,1.1577,-2.9523,0.80058,1.1603,-0.81348,-0.042201,-1.259,1.3458
3.3103,-1.8477,0.23658,-3.3469,2.5309,-0.9487,0.45329,-1.6328,2.1189
