0.5907,0.23511,0.50213,0.19064,-2.2209,0.94892,0.071882,-1.0777,0.88798
3.2974,-2.4499,-0.081085,-2.0241,2.1615,2.2555,0.57994,-1.881,-1.1516
3.3402,-1.9234,-0.78192,-1.0738,-0.3297,1.7497,-2.1504,0.43261,0.6804
2.7753,0.37525,-4.4032,2.3026,-2.9798,2.395,0.31132,0.63344,-1.1477
2.7379,-1.2777,-2.0497,1.9442,-1.3978,2.4656,1.0824,-4.5173,1.1022
4.3868,-1.9153,-2.1892,1.3316,0.20079,-0.90518,0.47932,-0.08794,-1.5027
0.036348,3.6688,-3.3506,-2.5621,5.6306,-1.2129,0.51067,-3.6013,2.5065
2.7138,-0.7526,-1.4045,-0.92108,0.60272,1.2511,1.4953,-2.4885,0.64066
2.2399,0.11833,-1.9318,-3.1425,3.4725,3.3678,-2.8314,0.48895,-1.3438
1.081,1.0412,-0.03668,-4.2759,3.2458,1.6811,-2.5524,2.0659,-1.0847
1.5725,0.51769,-4.3127,1.0239,-0.11972,2.739,2.1344,-2.659,-1.3599
1.764,1.922,-3.6342,0.13496,0.48196,3.116,-4.4431,1.6593,0.27942
0.93364,2.0949,-3.4464,0.45279,0.25125,1.9074,0.077581,-3.0434,1.1031
3.7438,-3.2798,0.46731,0.10959,1.0443,-1.5113,0.49108,-0.89201,-0.34443
1.9448,2.8073,-5.3806,1.0161,0.10217,3.5456,0.062662,-3.1319,0.53769
1.1357,-0.15081,-0.0049436,-3.6533,2.5042,2.7992,-1.6003,-0.23161,-0.29199
0.61847,3.7476,-3.5075,-1.6891,1.2336,3.7682,-1.0609,-3.292,1.2867
1.8532,1.5224,-1.7866,-2.784,3.3028,1.9318,-2.6091,0.5482,-1.5547
1.6599,-0.045896,-3.095,0.54846,1.7629,2.815,-0.7436,1.053,-3.2293
1.9324,1.9745,-5.3538,3.289,-2.6514,3.0089,-0.74992,-1.364,0.17609
3.0942,0.11031,-4.0185,2.0273,-0.45693,0.052215,1.5854,0.36884,-1.7017
1.5384,2.1431,-3.0909,-1.8489,0.87384,2.9483,0.43537,-3.0337,1.0201
0.056418,3.248,-2.7704,1.314,0.6117,-1.361,-0.90584,-1.5762,2.0728
3.8853,-1.0895,-5.2945,2.2406,-3.0651,5.5516,-0.47285,-2.9669,1.2987
2.6195,1.6859,-2.1469,-2.2797,1.2825,-0.1088,-1.3332,2.2664,-0.14977
1.5574,-0.26607,-0.29115,-0.46108,-0.70821,3.443,1.4236,-4.6455,1.0886
1.9668,-2.1742,0.071556,0.54387,-0.42701,3.8195,-0.60339,-0.78501,-2.0045
-0.81246,2.8325,-2.3064,2.0795,-0.52093,-1.4844,1.7772,-3.8091,1.4716
2.4629,0.50943,-4.4892,1.486,-1.0591,4.6984,-0.56668,-1.1341,-0.75937
0.6242,1.946,-1.1468,-1.5707,-0.92599,2.0543,0.089449,-2.9059,2.029
0.55634,0.92609,-0.61558,-1.192,2.5537,-0.56088,-0.3102,-0.56929,-0.47379
2.6331,-1.5261,0.67924,-2.468,0.43122,1.6674,1.9367,-3.8489,1.3201
2.7161,-1.2745,-1.9744,2.1044,-3.9431,3.8514,1.3765,-2.8769,1.0154
4.3633,-1.7206,-3.8735,-0.055291,0.89035,2.5096,0.76686,-0.37041,-1.6699
1.2253,0.96319,-2.4952,-0.32982,2.2243,1.1937,-0.53951,-2.5828,-0.09692
1.2506,2.3243,-4.2741,-0.31501,0.21958,2.9897,-0.23132,-3.5271,1.8829
0.88392,0.53664,-1.5364,-0.44813,0.79495,2.2822,0.832,-1.2346,-0.84646
1.2393,1.134,-2.9738,2.1342,-0.093747,1.5563,0.51525,-2.1077,-0.50996
-0.15536,2.4145,-3.2519,1.3513,-0.96379,4.3479,-0.65179,-3.225,0.72874
5.0272,-3.0669,-2.2297,2.2602,-1.4758,2.2086,-0.4604,0.095792,-1.4218
2.9987,0.91711,-2.7471,0.40334,-0.47585,3.1893,-2.0837,-3.0544,2.3733
2.4202,0.73787,-2.9154,1.158,-1.537,1.1101,0.81233,-1.2909,0.25
2.5656,-0.57537,-1.9726,3.3196,-2.5192,1.0669,2.0513,-4.5256,1.1104
2.1762,-1.3579,-1.6494,0.42603,0.66645,1.3564,0.9013,-2.2619,-0.48177
2.3435,-0.87358,-0.77009,0.6976,-1.4174,1.8465,0.41966,-0.70955,-1.1258
1.9709,1.484,-1.8175,-5.1755,6.7778,-1.7587,-1.2302,3.3431,-1.9547
-1.0965,2.7077,-1.3431,0.88546,3.8449,-1.3986,-3.3011,-0.12535,-0.027802
2.7513,-2.7145,-0.10448,-0.22123,-0.037823,2.3784,-1.2314,0.046187,-1.0289
1.0029,2.6395,-1.8833,-0.62257,1.8688,0.020848,-3.7975,2.4803,-0.14229
5.9743,-5.4316,-2.7934,3.2384,-0.15947,1.3979,0.36432,-1.9421,-0.78001
-0.53284,2.8278,-3.7309,-0.26845,1.5671,2.634,1.3758,-2.9702,-0.53241
