-2.4206,-1.4916,3.6155,-3.9883,-4.4381,3.3781,2.5823,1.3067,-2.029,-1.0576,5.3166,-4.6408,-3.0342,3.8393,2.717,-1.3023,-3.0821,1.9299,-0.44677,-0.32839,-1.644,5.3463,-2.3421,2.3484,-2.7499,-3.2503,1.7877,5.7532,-4.2798
-1.9928,0.012974,0.62113,1.0031,-1.4457,-7.8953,9.5249,-2.1646,-5.1591,1.763,-1.3367,3.7617,-0.97599,0.17015,1.7021,2.0473,-6.775,4.9004,-1.1481,3.7465,-3.3707,0.18641,-0.10782,0.053614,-3.5881,2.9883,1.9917,0.75405,-3.1599
-0.11194,1.2598,-3.3828,1.2457,-2.0292,-1.8082,6.3171,-2.2875,-5.8258,2.7976,3.9311,-2.5318,-0.54591,1.1505,2.011,2.4935,-6.2665,4.4002,-3.189,5.2306,-2.8851,0.092438,-1.8433,0.51523,-3.0134,5.191,-3.8457,5.7734,-4.3776
1.6319,0.12877,-1.8116,0.49103,-0.77766,-4.5001,1.8548,-0.061036,-5.4055,3.6149,3.8867,0.12973,-2.4022,-1.7696,-0.69434,1.4652,-1.012,3.7871,3.3149,-2.7614,0.35933,-0.99945,-0.60024,0.86226,-2.5906,-0.35118,3.5396,0.46134,-2.5571
-4.6278,0.15856,2.8044,-3.2152,-0.63446,-0.044918,5.018,-0.87472,-0.079531,-3.7474,-0.97904,3.5879,0.48255,1.4526,1.0007,2.7332,-4.9044,3.5163,-5.2248,5.2402,-0.3921,-4.6873,2.17,-0.59443,-5.0102,5.6944,2.1076,5.2445,-6.7398
-3.9734,0.12907,7.0132,-4.5721,-5.211,4.728,0.54754,2.2812,-1.6057,-4.6902,2.318,2.7196,0.1194,1.6784,-4.4051,0.11218,-2.1593,3.2969,-0.50606,-0.025743,0.5232,0.1686,-0.48447,2.0087,-4.6072,-1.7705,7.2489,-0.92226,-2.5619
-4.0137,3.5328,1.2265,-1.8726,-4.0343,3.4892,1.9249,1.9642,-2.892,-1.077,1.6574,-2.7361,-0.33439,0.77136,2.1916,-1.2974,1.5425,0.26588,-2.9122,1.4237,-2.1692,2.1384,-0.66238,1.88,-3.03,1.4222,-1.2545,2.9904,-1.2679
-1.2755,2.4238,-2.2212,1.5994,-3.1419,-3.0284,7.6207,-2.3688,-6.0164,-0.02519,4.9838,-0.82944,1.6261,-2.683,0.75731,4.2246,-6.6147,3.2288,-1.6921,2.2449,0.57833,-1.9935,-4.4025,3.2955,-2.8642,0.88207,-0.030354,8.1126,-4.8027
-1.0097,-0.055756,0.72148,4.1085,-8.462,1.1077,6.7213,-4.1054,-2.1285,0.016478,0.44471,-0.36789,2.7832,0.29364,-1.6546,1.4823,-4.343,2.2437,-2.3145,4.3665,-2.9575,2.8952,-3.1071,3.0836,-5.8392,4.5323,-3.8065,7.5889,-4.9939
-2.7202,-3.1292,3.4415,-3.5243,-0.69589,-0.74889,8.7269,-0.87313,-0.24764,-5.2438,5.4039,-2.4993,-1.5309,2.0391,2.5415,2.3361,-5.4152,-0.74455,0.53441,1.9938,-2.7846,-0.028958,-1.566,2.4751,-3.9243,1.7857,4.7121,0.041367,-2.1286
-5.6877,1.5889,1.5009,-1.5114,1.733,-2.873,1.3186,1.0636,-1.9617,-3.4576,7.9674,-5.1292,2.8952,-1.7353,1.6616,2.5348,-5.8178,1.1023,0.49758,1.787,-1.8368,0.6049,-0.82375,1.984,-4.1402,4.2651,0.57056,1.2169,-2.9139
1.0267,-0.3015,-1.8175,1.1458,-4.3804,0.41599,4.5694,-7.7323,1.5295,2.6055,-0.11224,-0.73887,-1.8302,1.3479,-0.22011,1.4785,-4.2386,2.4573,0.08328,3.6379,-3.9131,0.33459,-3.6678,3.6343,-0.36822,0.9554,-0.31096,0.067725,0.57049
-2.6071,2.3214,0.78194,-3.3924,-2.3498,-4.5777,9.5169,-2.6445,-5.534,0.41924,3.7606,2.0637,-4.4795,0.31207,0.73208,3.638,-6.3835,7.034,1.2074,-1.1569,-3.2985,1.1818,-1.6134,-1.337,-2.91,0.15516,6.4231,0.10571,-2.5344
-0.37524,0.16378,-0.7987,1.5205,-8.1067,3.5131,4.872,-5.8194,-2.8961,2.8407,2.4113,1.85,-4.9405,4.1919,-2.3323,7.7867,-8.0163,-0.53225,1.2407,3.2923,1.1209,-2.5662,-7.5572,5.1502,-2.6647,0.75258,0.28449,5.5858,-3.7812
1.0472,-3.5244,-1.3275,2.1275,-4.3692,1.2157,-0.94086,1.731,0.4284,-2.5217,6.8795,-0.53493,-5.3712,1.5223,4.4672,-1.4179,-5.4579,4.613,0.70606,1.8099,-1.3705,0.18794,-1.1693,2.2707,-3.0314,0.8623,0.26338,4.9076,-6.4604
-3.4715,-2.0563,4.8054,-1.2548,-2.1194,1.7306,-2.3386,2.3646,-3.0117,-1.8906,4.0223,-2.1221,-1.6107,5.0301,-1.9521,0.15764,-2.5912,3.8935,-1.737,0.6225,-0.77288,1.6368,-2.1823,4.211,-2.2242,-2.7728,-2.0142,5.7468,-2.3382
0.62502,-2.1962,0.15331,-1.7991,-3.1824,3.1813,4.2847,-4.2039,-0.45412,-3.0553,3.2316,-0.090777,-1.5062,1.6984,3.3822,0.069223,-4.812,3.8932,-1.6256,0.85874,-1.4457,-0.89608,-3.0181,-0.4228,4.5868,-4.9189,2.4437,4.2538,-2.0185
2.805,-5.6,1.7515,0.68265,-4.5847,-0.4235,1.3921,1.3816,-4.815,3.8151,1.9024,-0.13546,-1.3213,2.2919,-0.58019,-1.4667,-7.575,8.4406,-0.54036,4.7594,-6.3386,1.6,-1.5181,3.4969,-5.284,-0.29601,3.6425,4.8938,-7.5395
-1.7481,-2.7039,5.2066,-2.7736,-2.1545,1.9045,3.3281,3.3222,-3.1299,-4.6237,1.9269,-0.55016,-2.7529,6.0516,0.37403,0.77915,-2.0677,-0.80788,-3.2982,5.9396,-1.7438,-3.3647,0.47452,2.5111,0.32082,-0.56154,-0.405,3.7742,-2.2406
2.8435,-4.4744,1.532,-1.1353,-4.0649,3.0427,2.9449,1.6298,-4.324,-0.10941,1.2956,1.484,-3.9369,3.477,-2.9674,4.1857,-4.5375,3.263,-1.9551,0.91145,-0.29452,1.4889,-3.477,5.3451,-3.1838,-5.0163,5.0335,1.7508,-2.2253
-2.2778,0.21997,-0.69966,0.5369,-3.2666,-1.5601,4.4816,1.1399,-1.8399,-3.7894,3.0666,-0.43059,1.2282,-2.4286,4.9059,0.42015,-0.43477,0.33942,-2.0859,2.652,-2.9088,-1.1093,-2.1533,2.543,-1.6833,-2.1674,3.2561,5.8593,-5.1675
-2.5466,-4.2916,4.173,-1.2359,2.3371,-1.9471,1.8405,0.89192,-2.6227,-0.80351,3.7028,-0.62913,-2.6021,2.2284,4.3366,-1.3984,-6.0992,6.5839,-7.24,5.0364,-1.3174,-2.2182,-0.98011,2.5573,0.84048,-2.0941,1.47,4.8582,-4.9829
2.3579,-4.4062,1.0916,-2.5205,-0.89764,-1.0171,1.1738,1.2412,-4.2991,0.98633,0.026807,1.8823,-4.9335,3.3968,-0.40776,2.2551,1.4104,2.8018,-1.5618,-2.2927,-0.82526,4.207,-2.9689,1.2683,0.50832,-0.93555,0.0021683,4.8346,-5.3448
3.0798,-4.4268,0.0077591,0.61588,-3.1276,2.4187,-1.9283,-3.0279,1.217,0.86068,3.2927,-1.0111,-0.79778,-0.046237,-0.15215,3.284,-5.7029,2.4546,-1.7453,3.6057,-0.90149,-1.1806,-2.0168,3.0305,-3.9004,3.6198,-3.1855,9.6401,-7.4082
0.83307,-1.3993,-0.97957,2.0824,-1.0036,-4.8078,6.9562,-2.218,-0.074584,-3.0041,4.6119,-0.1015,-4.0412,3.7321,2.6642,-0.7475,-4.0344,2.9219,0.049356,4.0896,-2.5161,-3.9219,1.8799,-2.3175,1.9093,1.4434,-1.0848,3.9152,-4.7278
-8.4668,3.5746,6.116,-5.6424,-5.1695,2.2707,7.2848,-6.2098,6.6408,-6.1549,0.54298,0.36188,-0.6868,4.9892,-1.4157,0.89494,-8.2371,4.1575,-2.0515,6.7213,-3.6745,-0.30955,-2.165,3.5544,-6.9774,-0.2278,5.7559,3.9309,-4.8238
-3.8718,-0.31393,7.5905,-7.4005,1.9454,-0.21135,-0.63635,-0.29165,0.66335,-4.1846,7.8351,-3.9765,-1.7055,2.7726,-0.84552,3.7475,-3.1714,3.1231,-4.383,1.8316,-1.8126,1.3827,-0.57271,1.363,-1.0348,4.7687,-5.1167,5.1631,-4.9085
-3.8195,3.2431,4.1813,-6.9193,-2.1397,1.7167,4.3675,-2.1835,-0.98663,1.6273,1.5758,-1.1932,0.88056,1.2896,-5.2778,-0.52538,-1.669,7.1517,-3.1303,3.3155,-2.968,-0.32299,-1.7022,3.8686,-3.1165,0.97353,1.1474,4.9466,-6.3826
-1.3305,-1.7736,2.8878,-3.2597,-4.1803,5.1396,4.6683,-2.4854,-0.71368,-3.9808,2.6164,-0.090811,-1.9223,2.4656,1.5127,3.9541,-4.8419,1.082,-2.6981,1.8213,1.3308,-3.1263,-4.6469,7.1834,-3.2308,-1.2766,2.8722,4.724,-4.2078
