-1.1016,3.1284,-0.40446,2.766,-4.0661,2.7576,-2.9146,1.5838,-3.7918,0.37937,6.0613,-4.6963,-3.1476,1.7798,-0.067919,4.3645,-2.0002,-2.813,-1.2785,5.1681,-1.4938,-3.033,2.3289,0.27193,-1.415,-1.1648,1.0739,3.0014,-2.0118
-3.5926,4.2669,-1.033,1.5874,0.65266,2.346,-1.8248,2.3688,-4.0768,0.39855,0.034947,-0.41519,-0.97332,1.323,1.88,-0.15833,-2.7521,0.62049,0.63506,-0.50972,4.0002,-5.5359,-0.4028,-0.48775,0.61572,0.34373,1.5045,0.20837,-1.3902
-0.4453,4.6928,-0.58065,-2.1265,1.2676,3.8673,-6.9983,5.5805,-8.7286,9.0774,-0.1566,-2.4077,-2.4221,1.6985,-1.5276,1.0468,0.13232,0.47855,-4.8208,3.8303,2.0264,0.84013,-3.5148,-3.6997,5.9627,-4.9584,2.9898,-0.34066,0.99926
-0.49461,3.6685,-0.2135,-5.4891,4.9267,0.22878,-2.4496,1.8632,-2.1741,1.4145,-0.10597,1.2642,-6.7179,1.9156,2.2866,-0.068862,3.0107,-5.6364,-0.45679,2.7229,-2.6957,4.4833,-2.0912,-2.3349,-0.35471,2.1293,2.443,-1.5588,-0.6562
-0.9729,3.7287,-0.43984,0.024736,-0.92345,2.6782,-4.9632,4.6264,-8.6599,6.6959,-1.0175,-1.142,-2.1347,2.2352,-0.030015,3.0966,-3.0195,-1.6167,-0.55732,1.657,3.0377,-1.053,-1.0273,-2.3041,-2.4808,1.6115,2.696,1.3176,-1.7757
-0.71574,-0.28092,0.04728,0.39486,1.0882,1.1933,-3.9969,2.179,-0.87606,2.954,-0.19401,-3.2242,-2.4852,3.8119,-0.29465,1.1282,-0.61302,0.095835,-1.6119,0.81384,1.6668,0.97831,-2.2209,-0.086775,0.53606,-3.3282,3.0105,-2.0651,3.1129
-3.7565,2.5949,1.6908,-1.7439,0.50641,4.995,-2.2563,-0.70296,-3.3684,4.3007,-1.2772,-1.9895,-2.9198,1.334,5.3609,-2.5,-0.79082,-0.90882,1.2275,-0.12498,3.273,-1.4502,-5.2454,-0.24118,3.0689,-2.6676,3.7115,0.73591,-1.4318
2.3656,1.8267,-3.012,-2.3469,0.31927,1.0084,-0.11625,2.322,-0.93041,-0.039265,0.32386,0.77271,-7.2491,2.0974,2.7381,-0.041264,2.5447,-1.2408,-3.5949,2.4476,3.1839,-3.9971,1.6446,-3.1208,1.7126,0.30826,0.56349,-0.89275,-1.1298
-3.6768,4.2626,-0.22345,2.1544,-0.78709,1.1983,-0.60854,-1.1232,-1.7842,2.1407,1.1942,-1.8277,1.2077,-0.70364,-0.037619,3.0487,-2.2728,-3.2259,2.7993,-4.2765,4.3844,-1.7475,0.42717,1.5267,-4.8251,1.7349,3.2986,-2.3088,0.75965
-0.78001,1.4202,0.4024,-1.0802,-0.6981,3.6108,-4.4429,5.9357,-6.888,4.309,1.0243,-4.1279,0.1767,-1.7776,2.9796,-1.2857,0.97397,-0.85946,-0.68497,1.0387,2.3309,-4.078,0.54904,1.1323,-1.5117,-0.94684,2.8558,1.4832,-1.9886
0.81298,1.5137,-2.1577,1.3979,-0.87886,1.705,0.24377,-0.1319,-6.4941,5.8996,0.62474,-1.0486,-4.1727,0.39501,0.50153,3.941,-0.048961,-1.8929,-0.51823,1.2232,1.3489,-1.5861,-2.2808,-2.2672,6.1228,-3.7471,3.7212,-0.82799,-0.78103
1.0583,0.27665,-0.39779,1.0192,0.73853,2.4719,-3.2181,2.3653,-2.8633,0.41577,3.7884,-0.99256,-5.1002,-2.6957,2.4469,4.3833,0.6002,-2.2844,-1.6248,2.7076,-0.031113,-0.18641,-0.61618,0.13126,0.31342,-3.4845,1.0971,1.3385,-0.25359
-0.6961,1.3503,1.7558,-2.2603,-0.77372,-0.33718,-2.8035,6.3856,-7.1377,3.0452,1.2145,0.44904,-3.7002,1.9588,1.0885,-0.75591,4.1023,-2.1158,-2.6747,2.5856,0.42151,4.0339,-3.2069,-1.1769,-2.3,1.3106,0.35451,3.2121,-2.4407
2.8973,-0.38154,-2.4663,1.6085,1.3473,-0.35089,-1.5356,4.9408,-7.5328,4.1569,1.4446,0.51167,-7.5477,3.9902,0.76093,-0.089671,1.2787,-0.35452,-1.4378,0.43267,2.5731,-0.69527,-1.9675,-3.3762,1.5939,-0.53706,2.3491,0.77628,-2.1336
-1.0416,3.2941,0.1196,0.25774,-2.5666,4.4761,-4.1806,1.8157,-7.8779,6.777,1.2939,-1.297,-4.8273,2.1343,0.75635,0.83275,1.9081,-4.0497,-1.8361,3.106,0.10503,-1.4849,2.1591,-3.3024,0.58471,3.2612,-2.1704,0.21152,0.48928
0.051522,1.424,-2.3366,2.873,-1.0314,2.5826,0.018829,-0.1032,-2.6293,-0.5093,0.79061,-1.2104,-2.9149,3.4749,-1.2115,3.7391,-2.6017,-1.3362,-0.27155,0.12965,5.4283,-6.0404,1.1426,-1.8272,4.8382,-3.3058,1.6668,2.5033,-3.7182
-0.20433,2.7904,-0.2603,-3.8179,0.4544,0.64372,-2.8124,6.7617,-4.5601,2.5621,-1.3057,0.96345,-4.4416,2.4787,2.0676,-6.0393,4.8823,-0.95621,-1.8383,1.4493,1.8547,0.77418,-4.154,-3.6559,6.2918,0.063778,-1.0319,5.1373,-6.2711
-1.2538,5.042,-2.7477,-1.6312,-0.4682,1.2901,-0.32818,0.26901,-6.0604,6.0541,-1.6377,1.3428,-3.0828,1.1921,0.0066797,-0.50196,2.4555,-0.76958,-3.4834,3.6746,2.0635,-2.1247,-4.2288,-1.1641,3.7739,0.43115,-1.765,-0.089031,1.9568
-1.1891,4.4731,-3.3548,-0.45626,0.906,1.9434,-1.8121,1.1039,-7.2424,5.2564,3.2069,-4.7825,-3.6398,2.9806,-0.6003,2.7716,0.98538,-0.34891,-3.0542,1.322,1.0049,-0.21146,-2.9819,-1.7516,2.7794,-2.8299,3.3029,0.14452,0.62251
-0.8445,3.3488,-2.7547,2.5293,-2.2514,3.6902,-2.1654,-1.5556,-2.9042,7.6393,-1.7382,-0.50555,-6.2332,3.1002,0.050845,1.6073,0.28243,-2.718,0.3286,0.2898,4.8047,-3.3651,-1.5454,-1.4698,1.0578,-1.4057,0.34397,0.36962,0.95
-3.8868,6.043,-1.6633,2.6776,-2.859,2.2418,-1.5797,1.7151,-2.9125,0.35427,3.6322,-5.4298,1.4933,2.4472,-0.50903,0.64863,0.16658,-0.21484,-2.9765,2.4668,2.3973,-4.9238,2.4436,0.86507,-4.4491,0.93094,0.59402,0.93527,-0.73035
4.4419,-0.96325,-1.1231,-1.9418,-1.0502,3.5872,-7.3027,10.269,-9.7968,3.7422,5.6675,-4.4695,-6.9764,5.8689,-1.2195,3.022,1.6004,-2.5626,-4.4007,3.3182,7.2097,-5.2075,-1.5034,-4.2788,-0.086866,0.93708,0.452,2.3406,-0.11381
-1.3013,2.3715,0.2639,2.5088,-2.5705,2.5613,-3.328,2.5412,-4.8574,4.1496,-2.1868,2.5016,-5.0519,1.3752,4.0606,0.3418,-2.5359,-2.8944,0.86527,1.9585,1.7806,0.61942,-1.1606,-1.7015,-1.4582,-2.4971,6.845,0.74107,-4.1042
1.2217,0.65892,-1.3179,2.075,-3.1654,3.998,-2.761,2.8447,-3.6495,1.2971,1.9172,-2.992,-2.542,8.8553,-4.9005,0.2728,1.7208,-1.6283,1.2679,-1.9245,3.103,-3.4272,-1.1135,2.0441,-1.0252,-1.4126,4.3144,-3.6308,0.79244
0.027554,0.69485,1.3219,0.44479,-0.24485,-0.25946,-0.73349,2.865,-5.6344,4.2121,4.6043,-6.2741,0.56717,2.1107,-3.5409,4.8624,0.26376,-5.0087,0.4235,-0.49597,4.4015,-5.6305,1.6794,-0.40942,-0.36776,-0.46115,2.154,-1.7161,2.0635
-1.6988,5.3587,-4.3921,0.82391,-0.17166,6.376,-4.8507,1.8646,-3.2369,2.7622,-0.85976,-1.2365,-2.9634,2.478,-1.0811,2.1256,3.1586,-3.4388,-4.2146,2.8648,3.601,-5.8963,5.9308,-4.3435,-0.56919,0.5158,-0.59819,3.4839,-1.8884
-0.3329,2.0716,-0.868,-1.1683,2.3177,0.30457,-3.5502,3.5041,-4.0044,5.206,-1.429,-1.9544,-0.80542,0.61187,1.1318,-2.1143,3.1527,-2.0364,-2.8618,4.6042,1.3066,3.8588,-7.4553,0.20035,1.4906,-2.2607,2.2481,-0.51145,1.7587
-1.3567,4.4083,-1.3298,2.6161,-1.8642,1.5869,-5.3094,5.45,-3.8959,2.4379,1.2151,-3.4202,-4.687,6.456,-0.9931,-1.5652,3.8929,-3.9131,1.6435,-2.6878,3.2826,0.16689,0.21059,-3.97,1.6124,1.1348,1.1316,1.1249,-3.6175
