0.33991,-0.29496,1.798,-2.0902,-1.464,0.13637,1.3809,-0.024789,-0.2059
0.23062,0.064661,0.078446,1.3832,-2.5851,2.1824,-0.9707,-0.046135,0.02027
0.51651,-0.15618,0.51764,-0.90578,0.60312,-1.1514,0.2743,0.18895,-0.1838
-0.60589,-0.15211,0.11824,-0.68822,0.60176,0.47555,1.3993,-1.1683,-0.20418
1.5114,-1.4284,-1.3831,1.9238,-0.49467,-0.61169,2.3771,-3.1659,1.6724
0.93979,-1.6863,1.9416,-0.33783,-2.2192,-0.16744,2.0271,-2.1251,1.9664
-1.5054,0.10549,2.0339,0.37586,-1.595,0.73908,-0.25347,1.6476,-1.5546
1.2376,-0.80489,1.6768,-1.5268,-1.0118,0.73631,-0.42335,-0.17088,0.36558
1.759,-3.5044,1.706,0.17131,-0.29825,0.31451,0.21433,-0.035855,-0.52062
1.1115,-1.3501,0.60634,0.78047,0.50799,-3.0509,2.0499,-0.9954,1.052
-0.23901,-0.17953,0.49892,-1.225,-0.33797,1.8178,-0.13355,-1.2456,1.1756
1.9874,-1.5823,0.093485,-0.82563,2.56,-3.1638,1.8223,-1.7424,0.57205
0.43155,-0.76114,-0.1825,0.96599,-0.58962,-0.43636,1.1692,-0.70962,0.90314
1.7453,-2.6664,0.47194,-0.30877,0.44849,0.80812,0.99448,-1.9751,1.1309
0.20061,-1.4437,1.3199,-0.42414,-0.038763,-0.10132,0.95937,-0.15406,-0.34372
0.16948,-1.0079,1.8918,0.56175,-2.7583,1.3025,1.0698,-2.741,1.9557
-0.04822,-0.036083,1.4056,0.045564,-3.739,0.83811,2.2724,-1.6269,0.61191
0.46597,-1.3112,2.8119,-0.11177,-2.1207,1.3773,0.010961,-1.0249,0.16937
0.81733,-1.8393,2.3695,-1.0736,-1.0498,-1.1037,1.972,-1.3601,1.1006
0.71747,-1.0103,0.98208,0.27076,0.70099,-2.7646,1.7507,0.59879,-0.81297
1.3746,-1.5073,0.99156,-0.92083,1.553,-1.0146,-1.1078,0.24165,0.5688
